prov,year,month,population,ng_customers,ng_sales_cm3,ng_price ,utility_sales,direct_sales,hdd,gdp,cpi,heating_oil,electric_over_5000kw,electric_under_5000kw,unem_unadj,unem_seasonally,building_permits,vacancy_rate,pct15,pct65,disposable_inc,henry_hub,carbon_tonne,carbon_natural_gas,aeco,full_inc,hhld_d_income
British Columbia,2008,8,"4,349,336",863170,"81,047",56.75,81047,,41.6,"210,903",114,130.9,65.4,65.9,4.6,4.3,2743,0.5,0.170331287,0.144909016,118209,8.86,10,1.9,7.35,1.18209E+11,27178.6314
British Columbia,2008,9,"4,349,336",863952,"84,089",63.71,84089,,80,"210,903",114.1,125.7,65.4,65.9,4.2,4.5,2502,0.5,0.170331287,0.144909016,118209,8.86,10,1.9,6.28,1.18209E+11,27178.6314
British Columbia,2008,10,"4,349,336",866170,"168,110",48.79,168110,,232.2,"210,903",112.8,118.4,65.4,65.9,4.7,5,1657,0.5,0.170331287,0.144909016,118209,8.86,10,1.9,6.27,1.18209E+11,27178.6314
British Columbia,2008,11,"4,349,336",867683,"203,273",50.72,203273,,313.6,"210,903",112.3,107.6,65.4,65.9,4.8,5.2,1090,0.5,0.170331287,0.144909016,118209,8.86,10,1.9,6.26,1.18209E+11,27178.6314
British Columbia,2008,12,"4,349,336",870238,"423,227",48.59,423227,,421.7,"210,903",111.4,85.3,65.4,65.9,5.2,5.8,597,0.5,0.170331287,0.144909016,118209,8.86,10,1.9,6.36,1.18209E+11,27178.6314
British Columbia,2009,1,"4,410,506",771164,"316,459",49,316459,,470.8,"205,878",111.4,82.3,65.4,65.9,6.9,6.4,410,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,5.77,1.20292E+11,27273.96811
British Columbia,2009,2,"4,410,506",871583,"248,585",50.04,248585,,352.4,"205,878",111.9,79.7,65.4,65.9,7.6,7.1,1246,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,4.66,1.20292E+11,27273.96811
British Columbia,2009,3,"4,410,506",872209,"288,760",49.64,288760,,334.3,"205,878",112,70.1,65.4,65.9,7.7,7.3,985,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,4.01,1.20292E+11,27273.96811
British Columbia,2009,4,"4,410,506",871823,"168,538",44.46,168538,,254.8,"205,878",112.1,81.8,71.1,71.6,8,7.9,1026,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,3.41,1.20292E+11,27273.96811
British Columbia,2009,5,"4,410,506",871551,"102,831",50.37,102831,,145.4,"205,878",112.9,81.5,71.1,71.6,8,7.8,1136,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,3.13,1.20292E+11,27273.96811
British Columbia,2009,6,"4,410,506",871508,"46,884",62.59,46884,,27.8,"205,878",112.8,81.5,71.1,71.6,8,8.4,1381,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,2.97,1.20292E+11,27273.96811
British Columbia,2009,7,"4,410,506",870241,"51,008",61.11,51008,,11,"205,878",112.4,82.9,71.1,71.6,8.2,8,1896,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,2.94,1.20292E+11,27273.96811
British Columbia,2009,8,"4,410,506",870064,"57,394",57.95,57394,,5.7,"205,878",112.8,82.9,71.1,71.6,8.6,8.3,1490,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,2.72,1.20292E+11,27273.96811
British Columbia,2009,9,"4,410,506",871585,"98,793",53.18,98793,,72.7,"205,878",112.7,90,71.1,71.6,7.1,7.5,2111,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,2.48,1.20292E+11,27273.96811
British Columbia,2009,10,"4,410,506",874214,"166,681",42.39,166681,,254,"205,878",112.1,86.7,71.1,71.6,7.5,7.9,1960,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,3.4,1.20292E+11,27273.96811
British Columbia,2009,11,"4,410,506",876096,"175,951",44.02,175951,,355.6,"205,878",112.4,91,71.1,71.6,7.6,8.1,2270,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,3.77,1.20292E+11,27273.96811
British Columbia,2009,12,"4,410,506",877890,"400,963",41.5,400963,,474.4,"205,878",111.9,88,71.1,71.6,7.7,8.3,2696,2.1,0.168068925,0.147099902,120292,3.94,15,2.85,4.51,1.20292E+11,27273.96811
British Columbia,2010,1,"4,465,546",878594,"243,713",46.68,243713,,423.3,"211,749",112.2,92.9,74.6,75.2,8.7,8.2,1778,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,4.88,1.26042E+11,28225.43985
British Columbia,2010,2,"4,465,546",878952,"209,480",46.11,209480,,432.9,"211,749",113.2,92.6,74.6,75.2,8.1,7.6,1723,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,4.68,1.26042E+11,28225.43985
British Columbia,2010,3,"4,465,546",879319,"217,562",46.31,217562,,344.4,"211,749",112.6,96.5,74.6,75.2,8,7.6,2923,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,4.05,1.26042E+11,28225.43985
British Columbia,2010,4,"4,465,546",879232,"166,842",49.68,166842,,240.7,"211,749",113.2,101.4,81.5,81,7.6,7.6,2009,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.26,1.26042E+11,28225.43985
British Columbia,2010,5,"4,465,546",879583,"121,104",51.6,121104,,114,"211,749",113.6,99.7,81.5,81,8,7.8,2212,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.37,1.26042E+11,28225.43985
British Columbia,2010,6,"4,465,546",879784,"86,701",54.49,86701,,69,"211,749",113.4,99.7,81.5,81,7.6,7.9,3220,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.49,1.26042E+11,28225.43985
British Columbia,2010,7,"4,465,546",880030,"46,142",58.46,46142,,8.6,"211,749",114.6,100.6,81.5,81,7.8,7.5,2175,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.42,1.26042E+11,28225.43985
British Columbia,2010,8,"4,465,546",880567,"64,119",56.44,64119,,3.3,"211,749",114.5,100.6,81.5,81,8.2,7.3,2960,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.25,1.26042E+11,28225.43985
British Columbia,2010,9,"4,465,546",881889,"95,339",51.67,95339,,62.1,"211,749",114.5,102.9,81.5,81,7.3,7.7,3484,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.14,1.26042E+11,28225.43985
British Columbia,2010,10,"4,465,546",883856,"93,821",51.91,93821,,153.3,"211,749",114.8,107.6,81.5,81,7.1,7.6,3508,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,2.92,1.26042E+11,28225.43985
British Columbia,2010,11,"4,465,546",886085,"256,737",45.31,256737,,365.3,"211,749",114.9,102.6,81.5,81,6.5,7,1384,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.04,1.26042E+11,28225.43985
British Columbia,2010,12,"4,465,546",887331,"291,915",44.75,291915,,405.2,"211,749",114.6,103.9,81.5,81,6.9,7.4,1608,1.9,0.165874901,0.149471532,126042,4.37,20,3.8,3.34,1.26042E+11,28225.43985
British Columbia,2011,1,"4,502,104",887806,"314,609",42.04,314609,,383.5,"218,203",114.8,104.6,76.5,77.1,8.6,8.2,1982,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.49,1.30423E+11,28969.34411
British Columbia,2011,2,"4,502,104",888139,"297,927",42.79,297927,,296.4,"218,203",115.2,110.3,76.5,77.1,9.2,8.7,1784,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.4,1.30423E+11,28969.34411
British Columbia,2011,3,"4,502,104",888540,"237,666",43.58,237666,,296.2,"218,203",116.1,121.1,76.5,77.1,8.6,8.3,1914,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.19,1.30423E+11,28969.34411
British Columbia,2011,4,"4,502,104",888252,"213,024",43.87,213024,,263.9,"218,203",116.3,121.2,80.3,80.9,8.1,8.2,2358,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.3,1.30423E+11,28969.34411
British Columbia,2011,5,"4,502,104",888470,"155,962",46.87,155962,,103.6,"218,203",117.1,121.2,86.8,87.4,7.7,7.6,2109,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.39,1.30423E+11,28969.34411
British Columbia,2011,6,"4,502,104",888226,"60,789",56.09,60789,,27.6,"218,203",116.5,121.2,86.8,87.4,7.2,7.6,3020,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.51,1.30423E+11,28969.34411
British Columbia,2011,7,"4,502,104",888217,"41,397",63.37,41397,,5.5,"218,203",116.6,122.6,86.8,87.4,7.8,7.5,2001,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.42,1.30423E+11,28969.34411
British Columbia,2011,8,"4,502,104",888581,"43,604",61.35,43604,,12.4,"218,203",116.9,122.6,86.8,87.4,8.1,7.4,2353,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.32,1.30423E+11,28969.34411
British Columbia,2011,9,"4,502,104",889485,"81,663",51.36,81663,,119,"218,203",117.3,120.2,86.8,87.4,6.7,7.1,2214,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.14,1.30423E+11,28969.34411
British Columbia,2011,10,"4,502,104",891339,"162,580",42.57,162580,,195.1,"218,203",117.4,124.1,86.8,87.4,6.3,6.8,2076,1.4,0.163843838,0.152943157,130423,4,25,4.75,3.17,1.30423E+11,28969.34411
British Columbia,2011,11,"4,502,104",893187,"244,732",41.24,244732,,390,"218,203",117.5,127.3,86.8,87.4,6.8,7.3,2389,1.4,0.163843838,0.152943157,130423,4,25,4.75,2.99,1.30423E+11,28969.34411
British Columbia,2011,12,"4,502,104",894366,"317,712",40.01,317712,,397.8,"218,203",116.5,119.4,86.8,87.4,6.7,7.1,1545,1.4,0.163843838,0.152943157,130423,4,25,4.75,2.92,1.30423E+11,28969.34411
British Columbia,2012,1,"4,566,769",882942,"278,453",43.18,278453,,413.2,"223,329",116.8,122.9,86.8,87.4,7.4,7.1,1479,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,2.56,1.35734E+11,29722.10769
British Columbia,2012,2,"4,566,769",882600,"266,968",41.77,266968,,305.8,"223,329",117.2,122.4,86.8,87.4,7.4,7,2006,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,2.13,1.35734E+11,29722.10769
British Columbia,2012,3,"4,566,769",882473,"256,517",42.33,256517,,299.3,"223,329",117.9,133.9,86.8,87.4,7.2,7.1,2169,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,1.83,1.35734E+11,29722.10769
British Columbia,2012,4,"4,566,769",881356,"155,556",41.57,155556,,186.6,"223,329",118.2,134.5,92.3,93.4,6.6,6.6,1979,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,1.63,1.35734E+11,29722.10769
British Columbia,2012,5,"4,566,769",880322,"110,662",44.73,110662,,115.4,"223,329",118.6,128,92.3,93.4,7.4,7.2,3192,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,1.58,1.35734E+11,29722.10769
British Columbia,2012,6,"4,566,769",880314,"107,803",41.66,107803,,61.6,"223,329",118.2,128,92.3,93.4,6.5,6.9,2971,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,1.75,1.35734E+11,29722.10769
British Columbia,2012,7,"4,566,769",879646,"57,685",52.98,57685,,9.5,"223,329",117.9,129.3,92.3,93.4,7,7,3065,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,1.92,1.35734E+11,29722.10769
British Columbia,2012,8,"4,566,769",879659,"54,666",54.05,54666,,11.4,"223,329",118.1,129.3,92.3,93.4,7.1,6.6,2437,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,2.05,1.35734E+11,29722.10769
British Columbia,2012,9,"4,566,769",881470,"65,125",50.95,65125,,113.9,"223,329",118.1,124.5,92.3,93.4,6.5,7,2212,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,1.94,1.35734E+11,29722.10769
British Columbia,2012,10,"4,566,769",884452,"139,137",42.47,139137,,209.7,"223,329",118,120.1,92.3,93.4,6.1,6.8,1926,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,2.36,1.35734E+11,29722.10769
British Columbia,2012,11,"4,566,769",886814,"223,103",37.92,223103,,247.6,"223,329",117.6,114.7,92.3,93.4,6.6,7.1,2039,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,2.9,1.35734E+11,29722.10769
British Columbia,2012,12,"4,566,769",888298,"301,981",36.57,301981,,513.9,"223,329",117,120.6,92.3,93.4,6.5,6.8,1739,1.8,0.160608299,0.157256038,135734,2.75,30,5.7,2.98,1.35734E+11,29722.10769
British Columbia,2013,1,"4,630,077",889829,"336,228",36.67,336228,,499,"228,310",117.1,121.5,92.3,93.4,7.3,6.8,2161,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.76,1.43451E+11,30982.42211
British Columbia,2013,2,"4,630,077",890344,"239,292",37.54,239292,,420.4,"228,310",118.3,130.2,92.3,93.4,6.8,6.4,1718,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.69,1.43451E+11,30982.42211
British Columbia,2013,3,"4,630,077",890570,"230,784",38.29,230784,,347.9,"228,310",118.5,129.5,92.3,93.4,7.2,7.1,1945,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.85,1.43451E+11,30982.42211
British Columbia,2013,4,"4,630,077",890502,"155,701",40.38,155701,,245.9,"228,310",117.2,127,93.7,94.8,6.4,6.5,3286,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,3.14,1.43451E+11,30982.42211
British Columbia,2013,5,"4,630,077",890111,"86,218",46.32,86218,,161.2,"228,310",117.9,122.1,93.7,94.8,6.8,6.5,2223,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,3.24,1.43451E+11,30982.42211
British Columbia,2013,6,"4,630,077",889325,"59,331",42.53,59331,,72.5,"228,310",117.6,121.8,93.7,94.8,6.2,6.5,2858,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,3.17,1.43451E+11,30982.42211
British Columbia,2013,7,"4,630,077",888553,"55,143",55.62,55143,,8.2,"228,310",117.9,127.3,93.7,94.8,6.7,6.7,2353,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.78,1.43451E+11,30982.42211
British Columbia,2013,8,"4,630,077",888625,"53,859",56.34,53859,,6.7,"228,310",118,125.8,93.7,94.8,7.1,6.7,2679,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.37,1.43451E+11,30982.42211
British Columbia,2013,9,"4,630,077",889846,"63,750",53.11,63750,,77.5,"228,310",118.1,129.8,93.7,94.8,6.2,6.5,1865,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.14,1.43451E+11,30982.42211
British Columbia,2013,10,"4,630,077",892800,"157,753",40.82,157753,,246.7,"228,310",117.7,128,93.7,94.8,6.2,6.5,2279,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,2.49,1.43451E+11,30982.42211
British Columbia,2013,11,"4,630,077",895777,"237,589",38.52,237589,,308.5,"228,310",117.4,129.5,93.7,94.8,6.5,6.7,2853,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,3.06,1.43451E+11,30982.42211
British Columbia,2013,12,"4,630,077",897716,"328,127",37.24,328127,,478.8,"228,310",117,130.4,93.7,94.8,6.3,6.7,1826,1.7,0.158327604,0.161862103,143451,3.73,30,5.7,3.22,1.43451E+11,30982.42211
British Columbia,2014,1,"4,707,103",900308,"285,678",38.36,285678,,392.1,"236,696",117.1,130.4,93.7,94.8,7,6.5,2613,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.61,1.48328E+11,31511.5263
British Columbia,2014,2,"4,707,103",901685,"305,938",37.91,305938,,410.1,"236,696",118,134.5,93.7,94.8,6.8,6.5,1518,1,0.156573799,0.16581239,148328,4.37,30,5.7,5.2,1.48328E+11,31511.5263
British Columbia,2014,3,"4,707,103",902761,"235,999",39.29,235999,,370.5,"236,696",118.6,135,93.7,94.8,6,6,2317,1,0.156573799,0.16581239,148328,4.37,30,5.7,4.9,1.48328E+11,31511.5263
British Columbia,2014,4,"4,707,103",902871,"154,831",46.71,154831,,262.7,"236,696",119,132.4,102.1,101.7,6,6.2,1709,1,0.156573799,0.16581239,148328,4.37,30,5.7,4.21,1.48328E+11,31511.5263
British Columbia,2014,5,"4,707,103",902371,"83,518",53.13,83518,,97.9,"236,696",119.7,131.7,102.1,101.7,6.5,6.2,2746,1,0.156573799,0.16581239,148328,4.37,30,5.7,4.21,1.48328E+11,31511.5263
British Columbia,2014,6,"4,707,103",901798,"59,344",57.73,59344,,69.4,"236,696",119.8,132.7,102.1,101.7,5.8,6.2,2327,1,0.156573799,0.16581239,148328,4.37,30,5.7,4.17,1.48328E+11,31511.5263
British Columbia,2014,7,"4,707,103",901288,"51,670",60.57,51670,,10.9,"236,696",119.6,129.4,102.1,101.7,6.2,6.1,3281,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.98,1.48328E+11,31511.5263
British Columbia,2014,8,"4,707,103",901044,"49,723",61.5,49723,,16.1,"236,696",119.6,131.2,102.1,101.7,6.5,6.3,2538,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.63,1.48328E+11,31511.5263
British Columbia,2014,9,"4,707,103",901719,"59,240",57.05,59240,,105,"236,696",119.5,136.3,102.1,101.7,6.1,6.4,2701,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.64,1.48328E+11,31511.5263
British Columbia,2014,10,"4,707,103",903916,"106,199",47.06,106199,,244.3,"236,696",119,129.5,102.1,101.7,5.8,6.1,3238,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.57,1.48328E+11,31511.5263
British Columbia,2014,11,"4,707,103",906843,"244,525",41.38,244525,,313,"236,696",118.8,125.3,102.1,101.7,5.5,5.6,1959,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.47,1.48328E+11,31511.5263
British Columbia,2014,12,"4,707,103",908557,"282,782",40.86,282782,,406.8,"236,696",118.1,117,102.1,101.7,4.9,5.3,1762,1,0.156573799,0.16581239,148328,4.37,30,5.7,3.39,1.48328E+11,31511.5263
British Columbia,2015,1,"4,776,388",912165,"275,183",41.79,275183,,403.3,"241,509",118,100.9,102.1,101.7,6,5.6,1854,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.83,1.55757E+11,32609.78798
British Columbia,2015,2,"4,776,388",912537,"275,139",31.4,275139,,492.7,"241,509",118.9,108.7,102.1,101.7,6.5,6,2055,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.51,1.55757E+11,32609.78798
British Columbia,2015,3,"4,776,388",912621,"224,157",34.82,224157,,373.2,"241,509",119.8,114.3,102.1,101.7,6.3,5.8,4154,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.53,1.55757E+11,32609.78798
British Columbia,2015,4,"4,776,388",912589,"148,020",39.93,148020,,254.2,"241,509",119.6,111,108.2,107.7,6.3,6.4,2822,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.3,1.55757E+11,32609.78798
British Columbia,2015,5,"4,776,388",912135,"70,884",48.31,70884,,119.2,"241,509",120.6,110.3,108.2,107.7,6.4,6.1,3118,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.33,1.55757E+11,32609.78798
British Columbia,2015,6,"4,776,388",911533,"53,082",52.98,53082,,49.7,"241,509",120.7,113.5,108.2,107.7,5.5,6,3402,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.36,1.55757E+11,32609.78798
British Columbia,2015,7,"4,776,388",911033,"47,595",56.11,47595,,12,"241,509",120.8,114.1,108.2,107.7,6.3,6.2,3884,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.38,1.55757E+11,32609.78798
British Columbia,2015,8,"4,776,388",911109,"46,954",56.55,46954,,6,"241,509",121,102.9,108.2,107.7,6.5,6.3,2924,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.56,1.55757E+11,32609.78798
British Columbia,2015,9,"4,776,388",913464,"75,780",49.8,75780,,79.3,"241,509",121,104.2,108.2,107.7,6.2,6.5,2948,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.55,1.55757E+11,32609.78798
British Columbia,2015,10,"4,776,388",916660,"114,107",42.47,114107,,289.3,"241,509",120.6,102.5,108.2,107.7,6,6.3,3154,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.4,1.55757E+11,32609.78798
British Columbia,2015,11,"4,776,388",921079,"244,661",37.97,244661,,364.3,"241,509",120.8,104.2,108.2,107.7,6,6.1,3180,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.21,1.55757E+11,32609.78798
British Columbia,2015,12,"4,776,388",923482,"281,662",37.87,281662,,391.2,"241,509",120.4,93,108.2,107.7,6.3,6.7,3303,0.8,0.155704897,0.170191576,155757,2.62,30,5.7,2.12,1.55757E+11,32609.78798
British Columbia,2016,1,"4,859,250",,300716,32.02,,,423.3,"248,262",120.7,83.6,108.2,107.7,6.9,6.6,2117,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,2.11,1.60542E+11,33038.43186
British Columbia,2016,2,"4,859,250",,295385,31.95,,,446.5,"248,262",120.8,81.2,108.2,107.6,7.2,6.7,2219,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,1.82,1.60542E+11,33038.43186
British Columbia,2016,3,"4,859,250",,210988,33.33,,,357.1,"248,262",121.8,84.7,108.2,107.7,6.6,6.4,3242,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,1.36,1.60542E+11,33038.43186
British Columbia,2016,4,"4,859,250",,107013,37.74,,,231.7,"248,262",121.8,85.3,112.6,112.2,5.5,5.7,4109,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,1.11,1.60542E+11,33038.43186
British Columbia,2016,5,"4,859,250",,74665,42.59,,,164,"248,262",122.7,94.5,112.6,112.3,6.2,6.1,3282,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,0.94,1.60542E+11,33038.43186
British Columbia,2016,6,"4,859,250",,61410,45.22,,,82.4,"248,262",123.1,105,112.6,112.2,5.5,6,2540,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,1.23,1.60542E+11,33038.43186
British Columbia,2016,7,"4,859,250",,60304,43.18,,,12.6,"248,262",123.3,108.1,112.6,112.3,5.8,5.6,2634,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,1.82,1.60542E+11,33038.43186
British Columbia,2016,8,"4,859,250",,50841,49.84,,,17,"248,262",123.4,103,112.6,112.3,6.2,5.5,3828,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,1.82,1.60542E+11,33038.43186
British Columbia,2016,9,"4,859,250",,65394,44.3,,,58.6,"248,262",123.2,104.1,112.6,112.2,5.6,5.9,3013,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,2.12,1.60542E+11,33038.43186
British Columbia,2016,10,"4,859,250",,133883,39.72,,,251,"248,262",123.1,108.8,112.6,112.3,5.9,6.2,3100,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,2.41,1.60542E+11,33038.43186
British Columbia,2016,11,"4,859,250",,195279,37.04,,,331.4,"248,262",122.7,106.7,112.6,112.2,6,6.1,4429,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,2.48,1.60542E+11,33038.43186
British Columbia,2016,12,"4,859,250",,358489,34.68,,,535,"248,262",122.7,110.5,112.6,112.3,5.6,5.9,2184,0.7,0.155030509,0.174024592,160542,2.52,30,5.7,2.75,1.60542E+11,33038.43186
British Columbia,2017,1,"4,929,384",,350214,34.4,,,508.5,"257,724",123.5,110.7,112.6,112.3,6,5.6,2088,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,2.86,1.71454E+11,34782.03362
British Columbia,2017,2,"4,929,384",,293273,34.68,,,306.4,"257,724",123.6,109.3,112.6,112.1,5.6,5.3,3270,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,2.39,1.71454E+11,34782.03362
British Columbia,2017,3,"4,929,384",,241443,35.99,,,391.8,"257,724",124.2,106.5,112.6,112.3,5.6,5.5,3117,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,2.2,1.71454E+11,34782.03362
British Columbia,2017,4,"4,929,384",,166629,37.77,,,276.9,"257,724",124.4,111.6,116.5,115.2,5.2,5.4,2735,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,2.34,1.71454E+11,34782.03362
British Columbia,2017,5,"4,929,384",,106753,41.73,,,176.3,"257,724",125,105.2,116.5,115.3,5.6,5.5,4270,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,2.46,1.71454E+11,34782.03362
British Columbia,2017,6,"4,929,384",,63583,48.74,,,102.9,"257,724",125.2,104.1,116.5,115.2,4.6,5,4225,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,2.39,1.71454E+11,34782.03362
British Columbia,2017,7,"4,929,384",,52901,52.61,,,20.5,"257,724",125.6,101.8,116.5,115.3,5.4,5.2,5333,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,1.83,1.71454E+11,34782.03362
British Columbia,2017,8,"4,929,384",,49133,54.06,,,30,"257,724",125.9,102,116.5,115.3,5.4,4.8,3690,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,1.72,1.71454E+11,34782.03362
British Columbia,2017,9,"4,929,384",,62526,48.54,,,94,"257,724",125.7,112,116.5,115.2,4.7,5,4017,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,1.2,1.71454E+11,34782.03362
British Columbia,2017,10,"4,929,384",,148127,38.97,,,274,"257,724",125.6,114.2,116.5,115.3,4.7,5.1,4032,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,1.11,1.71454E+11,34782.03362
British Columbia,2017,11,"4,929,384",,236858,35.95,,,325.8,"257,724",125.9,119.9,116.5,115.2,4.7,4.9,2615,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,1.92,1.71454E+11,34782.03362
British Columbia,2017,12,"4,929,384",,325654,35.03,,,386.5,"257,724",125.2,118.3,116.5,115.3,4.4,4.7,4290,0.9,0.153734016,0.178241947,171454,2.99,30,5.7,1.82,1.71454E+11,34782.03362
British Columbia,2018,1,"5,010,476",,288737,33.78,,,377.1,"264,765",126.1,120.3,116.5,115.3,5.2,4.8,2145,1,0.152112693,0.182167922,174805,3.15,35,6.65,1.74,1.74805E+11,34887.90287
British Columbia,2018,2,"5,010,476",,299596,32.89,,,329.1,"264,765",127,120,116.5,115.1,5,4.8,1917,1,0.152112693,0.182167922,174805,3.15,35,6.65,1.76,1.74805E+11,34887.90287
British Columbia,2018,3,"5,010,476",,246300,34.3,,,294.5,"264,765",127.4,124.5,116.5,115.3,4.8,4.8,2436,1,0.152112693,0.182167922,174805,3.15,35,6.65,1.54,1.74805E+11,34887.90287
British Columbia,2018,4,"5,010,476",,162041,36.42,,,222.9,"264,765",127.7,132.3,120,118.7,5.1,5.2,2648,1,0.152112693,0.182167922,174805,3.15,35,6.65,1.26,1.74805E+11,34887.90287
